,gene_id,hacat_stim_1,hacat_stim_2,hacat_unstim_1,hacat_unstim_2,myla_1,myla_2,naive_T_1,naive_T_2,GM12878,hacat_stim,hacat_unstim,myla,naive_T,gene_name
153,ENSG00000178741,,5.58522041589e-05,0.00134359634169,,6.52586134001e-07,0.00286526860705,0.000411573913448,0.00202054256406,1.19751053246e-05,4.3399726375699995e-06,0.00114527385825,9.950789086220001e-09,6.12389382047e-06,COX5A
154,ENSG00000178761,0.000477711549938,0.000144593790049,9.30841998809e-05,0.0018032712854200003,,,,,3.26565571317e-06,1.33362828e-08,4.6685415640699995e-09,0.0016271374041699998,,FAM219B
155,ENSG00000178950,,7.02581787717e-07,,1.47096990545e-11,,,,,1.64587101873e-08,5.8608110381599996e-08,8.79757742946e-12,1.71483881577e-05,,GAK
156,ENSG00000179335,,,,,3.05776915563e-07,0.0008498882678450001,,1.40930670113e-11,9.735599182069999e-06,,,5.164524271569999e-12,2.21813013517e-17,CLK3
157,ENSG00000180901,3.6294870124900004e-08,4.79712300549e-11,0.00434023686853,0.00024452206184400003,,,4.88103724627e-10,1.53355811178e-05,1.1215781937e-08,7.38521615254e-15,4.12029117158e-05,0.00970835957665,2.34240380358e-07,KCTD2
158,ENSG00000181038,,,,,,,,,,,,,0.00046423104702999997,METTL23
159,ENSG00000182173,,2.3523853851300002e-07,,,,,,0.00201190695326,,3.99431353373e-07,0.00019159187542400002,,2.11261658626e-05,TSEN54
160,ENSG00000184281,,2.81868102662e-05,,0.00500371993695,,,,,,1.28236972702e-08,0.0008579836467389999,,,TSSC4
161,ENSG00000184524,,,,,,,,,0.007728507781359998,,,,,CEND1
162,ENSG00000185278,,,,,,,,,,,5.17090521489e-06,,,ZBTB37
163,ENSG00000185507,,1.64981861831e-05,,2.42839787253e-05,,,0.00024171156608099998,0.0021471744034,3.4764184389200003e-17,2.12207121009e-05,5.76259374074e-07,,4.32100550116e-08,IRF7
164,ENSG00000185522,,6.06457650404e-05,,2.00956550597e-07,,,0.00116590216153,0.00051264665551,3.19201431496e-08,6.82132609494e-06,2.04408380084e-05,,2.59080560695e-06,LMNTD2
165,ENSG00000185627,,,,,,,,,,,,,0.00078750938127,PSMD13
166,ENSG00000186075,,,,,,,,,8.893208814119992e-128,,,,,ZPBP2
167,ENSG00000186166,,,,,,,0.0015350356903299995,,,0.00346309791044,0.008772393027870001,,,CCDC84
168,ENSG00000186174,0.0005182718669300001,3.61766907996e-07,2.0995332216199998e-07,7.86651264558e-14,,,3.2133232509199997e-31,1.91124284717e-29,3.4941881244199997e-09,1.61194463598e-09,4.9349148422099995e-21,,1.6441804234699994e-37,BCL9L
169,ENSG00000187699,,,,,,,,,0.00298499686125,,,,,C2orf88
170,ENSG00000188612,,,,,,,,0.00028196430590099995,,,,,0.00738170252183,SUMO2
171,ENSG00000189362,1.23290591807e-05,4.05160455563e-34,9.804314845030002e-07,1.97823133842e-34,0.0007068871573910001,,1.1112731703799999e-06,5.82288069628e-06,1.5404703204299999e-37,9.125776680889999e-35,6.39508590234e-38,0.000354170414438,2.5897931549099997e-11,NEMP2
172,ENSG00000196743,,0.0092696400921,,,,,,,,,,0.006815149958649999,0.0048233928506899995,GM2A
173,ENSG00000198130,0.004698303176239999,9.81208171369e-07,,7.09235692005e-06,0.00125127829993,0.000326269417616,0.000257577003252,,7.03408983751e-08,9.052362288010001e-10,1.2146246418599999e-07,3.6620657633900003e-06,1.07425735392e-05,HIBCH
174,ENSG00000198363,,,,,,,5.2012290334e-05,,,0.00359655779683,,,2.2342061023000003e-07,ASPH
175,ENSG00000198821,,,,,1.02436581253e-13,5.22575497104e-12,2.0492019439599998e-25,4.17841854872e-12,,,,5.1064851690500003e-17,1.03061612626e-22,CD247
176,ENSG00000204316,,,,,,,,,,,,,8.79116455005e-05,MRPL38
177,ENSG00000213186,,,,,3.9317973744e-05,,,,7.544325140439999e-11,,,4.82116504413e-07,,TRIM59
178,ENSG00000215375,,0.0033815943098299997,,,,0.0066695338985799995,,,0.000638735357376,0.000431994373532,7.609985241699999e-05,4.1396201157300005e-06,0.00481631234237,MYL5
179,ENSG00000266714,,,,,,,,,,,,,0.005385212110359999,MYO15B
180,ENSG00000267168,,,,,,,,,,,,,0.00046423104702999997,AC005837.2
181,ENSG00000274897,,,,,,,0.00345306131776,0.00388628937073,,7.56303237157e-05,,,5.936899777689999e-07,PANO1
182,ENSG00000275023,,,,,,,,,2.88716383228e-05,,,,,MLLT6
183,ENSG00000283154,,2.9842779007700002e-06,,,,,,,,1.4609271925499999e-08,,,,IQCJ-SCHIP1
