,gene_id,hacat_stim_1,hacat_stim_2,hacat_unstim_1,hacat_unstim_2,myla_1,myla_2,naive_T_1,naive_T_2,GM12878,hacat_stim,hacat_unstim,myla,naive_T,gene_name
144,ENSG00000198604,,1.87130900139e-10,,1.99847596467e-10,,,2.69062584963e-36,6.7516361961e-22,9.86198249396e-25,6.05331490281e-08,4.5699219194599995e-06,0.0013054148395999995,8.72786533832e-40,BAZ1A
145,ENSG00000205089,,,,,,,,,2.1013627624099998e-23,,,,,CCNI2
146,ENSG00000205189,,,,,,,6.9157009914e-11,1.08022592719e-05,1.50342321777e-19,,,,7.423559932569997e-13,ZBTB10
147,ENSG00000213190,,,,,,,,,,,,,0.00372024971799,MLLT11
148,ENSG00000213533,,,,,,,8.21962478956e-06,1.53227557763e-05,3.6331209454000005e-08,,,,4.93771875908e-10,STIMATE
149,ENSG00000248592,,,,,,,8.21962478956e-06,1.53227557763e-05,3.6331209454000005e-08,,,0.00367463827775,4.93771875908e-10,TMEM110-MUSTN1
150,ENSG00000266472,1.0,0.0032942972788200004,1.0,1.0,3.34288698193e-09,1.0,0.000865506582128,1.0,0.000260876288793,0.000210744624521,1.0,3.5733984308099997e-11,0.00021057875967099996,MRPS21
151,ENSG00000272772,,,,,,,,,,,,,0.00284967980026,AC104109.3
152,ENSG00000273154,,,,,,,,,,,,,0.0013913957927600001,AL121845.3
153,ENSG00000283782,,,,,,,,,0.0033146836158899997,,,,,AC116366.3
